date,time_slot,slot_index,G1_kw,G2_kw,G3_kw,G4_kw,G5_kw,G1_kwh,G2_kwh,G3_kwh,G4_kwh,G5_kwh,generation_total_kwh,L1_kw,L2_kw,L3_kw,L4_kw,L5_kw,L1_kwh,L2_kwh,L3_kwh,L4_kwh,L5_kwh,load_total_kwh,contract_transfer_kwh,contract_matched_kwh,storage_plan_kwh,storage_actual_kwh,storage_charge_kwh,storage_discharge_kwh,prev_storage_balance_kwh,end_storage_balance_kwh,transfer_success_kwh,surplus_kwh,node_發電端_kwh,node_儲能餘額_kwh,node_合約數量_kwh,node_儲能_kwh,node_用電端_kwh,node_用電端轉移量_kwh,node_成功匹配_kwh,node_儲能存入_kwh,node_未匹配_kwh,node_餘電_kwh
2026-05-21,08:45,35,24.784,18.176,14.872,13.22,11.564,6.196,4.544,3.718,3.305,2.891,20.654,16.608,14.236,11.864,9.492,7.12,4.152,3.559,2.966,2.373,1.78,14.83,16.193,16.523,0,0,0,2.065,6,6,18.588,2.066,20.654,6,16.523,2.065,14.83,2.065,18.588,0,0,2.066
2026-05-21,09:00,36,37.844,27.752,22.708,20.184,17.664,9.461,6.938,5.677,5.046,4.416,31.538,23.092,19.792,16.496,13.196,9.896,5.773,4.948,4.124,3.299,2.474,20.618,24.725,25.23,0,0,0,3.154,6,6,28.384,3.154,31.538,6,25.23,3.154,20.618,3.154,28.384,0,0,3.154
2026-05-21,09:15,37,34.644,25.404,20.784,18.476,16.168,8.661,6.351,5.196,4.619,4.042,28.869,21.136,18.12,15.1,12.08,9.056,5.284,4.53,3.775,3.02,2.264,18.873,22.633,23.095,0,0,0,2.887,6,6,25.982,2.887,28.869,6,23.095,2.887,18.873,2.887,25.982,0,0,2.887
2026-05-21,09:30,38,39.3,28.82,23.58,20.96,18.344,9.825,7.205,5.895,5.24,4.586,32.751,23.98,20.556,17.128,13.704,10.276,5.995,5.139,4.282,3.426,2.569,21.411,25.677,26.201,0,0,0,3.275,6,6,29.476,3.275,32.751,6,26.201,3.275,21.411,3.275,29.476,0,0,3.275
2026-05-21,09:45,39,33.772,24.764,20.264,18.012,15.756,8.443,6.191,5.066,4.503,3.939,28.142,20.604,17.664,14.72,11.776,8.828,5.151,4.416,3.68,2.944,2.207,18.398,22.064,22.514,0,0,0,2.814,6,6,25.328,2.814,28.142,6,22.514,2.814,18.398,2.814,25.328,0,0,2.814
2026-05-21,10:00,40,37.8,27.72,22.68,20.16,17.64,9.45,6.93,5.67,5.04,4.41,31.5,24.248,20.784,17.32,13.856,10.392,6.062,5.196,4.33,3.464,2.598,21.65,24.696,25.2,0,0,0,3.15,6,6,28.35,3.15,31.5,6,25.2,3.15,21.65,3.15,28.35,0,0,3.15
2026-05-21,10:15,41,38.404,28.164,23.044,20.484,17.92,9.601,7.041,5.761,5.121,4.48,32.004,24.636,21.116,17.596,14.076,10.56,6.159,5.279,4.399,3.519,2.64,21.996,25.091,25.603,0,0,0,3.2,6,6,28.803,3.201,32.004,6,25.603,3.2,21.996,3.2,28.803,0,0,3.201
2026-05-21,10:30,42,42.336,31.048,25.4,22.58,19.756,10.584,7.762,6.35,5.645,4.939,35.28,27.156,23.28,19.4,15.52,11.636,6.789,5.82,4.85,3.88,2.909,24.248,27.66,28.224,0,0,0,3.528,6,6,31.752,3.528,35.28,6,28.224,3.528,24.248,3.528,31.752,0,0,3.528
2026-05-21,10:45,43,32.66,23.952,19.596,17.42,15.236,8.165,5.988,4.899,4.355,3.809,27.216,20.952,17.956,14.964,11.972,8.98,5.238,4.489,3.741,2.993,2.245,18.706,21.338,21.773,0,0,0,2.722,6,6,24.495,2.721,27.216,6,21.773,2.722,18.706,2.722,24.495,0,0,2.721
2026-05-21,11:00,44,39.256,28.788,23.552,20.936,18.316,9.814,7.197,5.888,5.234,4.579,32.712,24.916,21.36,17.8,14.24,10.676,6.229,5.34,4.45,3.56,2.669,22.248,25.647,26.17,4.512,4.512,4.512,1.015,6,10.512,27.185,3.271,32.712,6,26.17,5.527,22.248,1.015,27.185,4.512,0,3.271
2026-05-21,11:15,45,44.16,32.384,26.496,23.552,20.612,11.04,8.096,6.624,5.888,5.153,36.801,28.032,24.028,20.024,16.02,12.012,7.008,6.007,5.006,4.005,3.003,25.029,28.852,29.441,5.076,5.076,5.076,1.142,10.512,15.588,30.583,3.68,36.801,10.512,29.441,6.218,25.029,1.142,30.583,5.076,0,3.68
2026-05-21,11:30,46,47.432,34.784,28.46,25.296,22.136,11.858,8.696,7.115,6.324,5.534,39.527,30.108,25.808,21.508,17.204,12.904,7.527,6.452,5.377,4.301,3.226,26.883,30.99,31.622,5.452,5.452,5.452,1.227,15.588,21.04,32.849,3.952,39.527,15.588,31.622,6.679,26.883,1.227,32.849,5.452,0,3.952
2026-05-21,11:45,47,32.712,23.988,19.628,17.448,15.264,8.178,5.997,4.907,4.362,3.816,27.26,20.764,17.8,14.832,11.864,8.9,5.191,4.45,3.708,2.966,2.225,18.54,21.372,21.808,3.76,3.76,3.76,0.846,21.04,24.8,22.654,2.726,27.26,21.04,21.808,4.606,18.54,0.846,22.654,3.76,0,2.726
2026-05-21,12:00,48,38.612,28.316,23.168,20.592,18.02,9.653,7.079,5.792,5.148,4.505,32.177,23.028,19.74,16.448,13.16,9.872,5.757,4.935,4.112,3.29,2.468,20.562,25.227,25.742,4.554,4.554,4.554,0.941,24.8,29.354,26.683,3.217,32.177,24.8,25.742,5.495,20.562,0.941,26.683,4.554,0,3.217
2026-05-21,12:15,49,41.296,30.284,24.78,22.024,19.276,10.324,7.571,6.195,5.506,4.819,34.415,24.632,21.112,17.592,14.076,10.556,6.158,5.278,4.398,3.519,2.639,21.992,26.981,27.532,4.871,4.871,4.871,1.007,29.354,34.225,28.539,3.441,34.415,29.354,27.532,5.878,21.992,1.007,28.539,4.871,0,3.441
2026-05-21,12:30,50,43.648,32.008,26.188,23.28,20.372,10.912,8.002,6.547,5.82,5.093,36.374,26.032,22.316,18.596,14.876,11.156,6.508,5.579,4.649,3.719,2.789,23.244,28.517,29.099,5.148,5.148,5.148,1.063,34.225,39.373,30.162,3.638,36.374,34.225,29.099,6.211,23.244,1.063,30.162,5.148,0,3.638
2026-05-21,12:45,51,44.32,32.5,26.592,23.636,20.688,11.08,8.125,6.648,5.909,5.172,36.934,26.436,22.656,18.88,15.104,11.332,6.609,5.664,4.72,3.776,2.833,23.602,28.956,29.547,5.227,5.227,5.227,1.08,39.373,44.6,30.627,3.694,36.934,39.373,29.547,6.307,23.602,1.08,30.627,5.227,0,3.694
2026-05-21,13:00,52,49.032,35.956,29.42,26.152,22.88,12.258,8.989,7.355,6.538,5.72,40.86,30.88,26.468,22.056,17.644,13.232,7.72,6.617,5.514,4.411,3.308,27.57,32.034,32.688,7.47,7.47,7.47,0.351,44.6,52.07,33.039,4.086,40.86,44.6,32.688,7.821,27.57,0.351,33.039,7.47,0,4.086
2026-05-21,13:15,53,42.82,31.4,25.692,22.836,19.988,10.705,7.85,6.423,5.709,4.997,35.684,26.968,23.116,19.264,15.408,11.556,6.742,5.779,4.816,3.852,2.889,24.078,27.976,28.547,6.524,6.524,6.524,0.306,52.07,58.594,28.853,3.569,35.684,52.07,28.547,6.83,24.078,0.306,28.853,6.524,0,3.569
2026-05-21,13:30,54,44.128,32.36,26.476,23.536,20.596,11.032,8.09,6.619,5.884,5.149,36.774,27.792,23.82,19.852,15.88,11.908,6.948,5.955,4.963,3.97,2.977,24.813,28.831,29.419,6.723,6.723,6.723,0.315,58.594,65.317,29.734,3.678,36.774,58.594,29.419,7.038,24.813,0.315,29.734,6.723,0,3.678
2026-05-21,13:45,55,27.46,20.136,16.476,14.644,12.812,6.865,5.034,4.119,3.661,3.203,22.882,17.292,14.82,12.352,9.88,7.412,4.323,3.705,3.088,2.47,1.853,15.439,17.94,18.306,4.183,4.183,4.183,0.196,65.317,69.5,18.502,2.288,22.882,65.317,18.306,4.379,15.439,0.196,18.502,4.183,0,2.288
2026-05-21,14:00,56,42.108,30.88,25.264,22.456,19.652,10.527,7.72,6.316,5.614,4.913,35.09,30.856,26.448,22.04,17.632,13.224,7.714,6.612,5.51,4.408,3.306,27.55,27.511,28.072,8.642,8.642,8.642,0,69.5,78.142,28.072,3.509,35.09,69.5,28.072,7.83,27.55,0,28.072,8.642,0,3.509
2026-05-21,14:15,57,34.556,25.344,20.736,18.432,16.124,8.639,6.336,5.184,4.608,4.031,28.798,25.324,21.704,18.088,14.472,10.852,6.331,5.426,4.522,3.618,2.713,22.61,22.577,23.038,7.092,7.092,7.092,0,78.142,85.234,23.038,2.88,28.798,78.142,23.038,6.426,22.61,0,23.038,7.092,0,2.88
2026-05-21,14:30,58,40.656,29.816,24.392,21.684,18.972,10.164,7.454,6.098,5.421,4.743,33.88,29.792,25.536,21.28,17.024,12.768,7.448,6.384,5.32,4.256,3.192,26.6,26.562,27.104,8.344,8.344,8.344,0,85.234,93.578,27.104,3.388,33.88,85.234,27.104,7.56,26.6,0,27.104,8.344,0,3.388
2026-05-21,14:45,59,27.88,20.444,16.728,14.868,13.008,6.97,5.111,4.182,3.717,3.252,23.232,20.428,17.512,14.592,11.672,8.756,5.107,4.378,3.648,2.918,2.189,18.24,18.214,18.586,5.722,5.722,5.722,0,93.578,99.3,18.586,2.323,23.232,93.578,18.586,5.184,18.24,0,18.586,5.722,0,2.323
2026-05-21,15:00,60,31.752,23.284,19.052,16.936,14.816,7.938,5.821,4.763,4.234,3.704,26.46,29.292,25.104,20.92,16.736,12.556,7.323,6.276,5.23,4.184,3.139,26.152,20.745,21.168,0,0,0,2.646,99.3,99.3,23.814,4.763,26.46,99.3,21.168,2.646,26.152,2.646,23.814,0,0.221,4.763
2026-05-21,15:15,61,28.804,21.124,17.284,15.36,13.44,7.201,5.281,4.321,3.84,3.36,24.003,26.572,22.776,18.98,15.184,11.384,6.643,5.694,4.745,3.796,2.846,23.724,18.818,19.202,0,0,0,2.4,99.3,99.3,21.602,4.321,24.003,99.3,19.202,2.4,23.724,2.4,21.602,0,0.202,4.321
2026-05-21,15:30,62,32.888,24.116,19.732,17.54,15.344,8.222,6.029,4.933,4.385,3.836,27.405,30.336,26.004,21.668,17.336,13,7.584,6.501,5.417,4.334,3.25,27.086,21.486,21.924,0,0,0,2.741,99.3,99.3,24.665,4.932,27.405,99.3,21.924,2.741,27.086,2.741,24.665,0,0.229,4.932
2026-05-21,15:45,63,19.96,14.636,11.976,10.644,9.312,4.99,3.659,2.994,2.661,2.328,16.632,18.412,15.78,13.152,10.52,7.888,4.603,3.945,3.288,2.63,1.972,16.438,13.04,13.306,0,0,0,1.663,99.3,99.3,14.969,2.994,16.632,99.3,13.306,1.663,16.438,1.663,14.969,0,0.138,2.994
2026-05-21,16:00,64,24.172,17.724,14.504,12.892,11.276,6.043,4.431,3.626,3.223,2.819,20.142,25.04,21.46,17.884,14.308,10.732,6.26,5.365,4.471,3.577,2.683,22.356,15.792,16.114,0,0,0,2.014,99.3,99.3,18.128,3.625,20.142,99.3,16.114,2.014,22.356,2.014,18.128,0,2.617,3.625
2026-05-21,16:15,65,24.172,17.724,14.504,12.892,11.276,6.043,4.431,3.626,3.223,2.819,20.142,25.04,21.46,17.884,14.308,10.732,6.26,5.365,4.471,3.577,2.683,22.356,15.792,16.114,0,0,0,2.014,99.3,99.3,18.128,3.625,20.142,99.3,16.114,2.014,22.356,2.014,18.128,0,2.617,3.625
2026-05-21,16:30,66,23.276,17.068,13.964,12.412,10.864,5.819,4.267,3.491,3.103,2.716,19.396,24.112,20.668,17.224,13.776,10.332,6.028,5.167,4.306,3.444,2.583,21.528,15.207,15.517,0,0,0,1.94,99.3,99.3,17.457,3.491,19.396,99.3,15.517,1.94,21.528,1.94,17.457,0,2.519,3.491
2026-05-21,16:45,67,17.904,13.128,10.744,9.548,8.356,4.476,3.282,2.686,2.387,2.089,14.92,18.548,15.896,13.248,10.6,7.948,4.637,3.974,3.312,2.65,1.987,16.56,11.697,11.936,0,0,0,1.492,99.3,99.3,13.428,2.686,14.92,99.3,11.936,1.492,16.56,1.492,13.428,0,1.938,2.686
2026-05-21,17:00,68,16.068,11.784,9.64,8.568,7.5,4.017,2.946,2.41,2.142,1.875,13.39,22.772,19.52,16.264,13.012,9.76,5.693,4.88,4.066,3.253,2.44,20.332,10.498,10.712,0,0,0,1.339,99.3,99.3,12.051,2.41,13.39,99.3,10.712,1.339,20.332,1.339,12.051,0,7.21,2.41
2026-05-21,17:15,69,15.204,11.148,9.12,8.108,7.096,3.801,2.787,2.28,2.027,1.774,12.669,21.544,18.468,15.388,12.312,9.236,5.386,4.617,3.847,3.078,2.309,19.237,9.932,10.135,0,0,0,1.267,99.3,99.3,11.402,2.281,12.669,99.3,10.135,1.267,19.237,1.267,11.402,0,6.821,2.281
2026-05-21,17:30,70,16.684,12.236,10.012,8.9,7.788,4.171,3.059,2.503,2.225,1.947,13.905,23.648,20.268,16.892,13.512,10.136,5.912,5.067,4.223,3.378,2.534,21.114,10.902,11.124,0,0,0,1.391,99.3,99.3,12.515,2.502,13.905,99.3,11.124,1.391,21.114,1.391,12.515,0,7.487,2.502
2026-05-21,17:45,71,13.844,10.152,8.304,7.384,6.46,3.461,2.538,2.076,1.846,1.615,11.536,19.62,16.816,14.012,11.212,8.408,4.905,4.204,3.503,2.803,2.102,17.517,9.044,9.229,0,0,0,1.154,99.3,99.3,10.383,2.076,11.536,99.3,9.229,1.154,17.517,1.154,10.383,0,6.211,2.076
2026-05-21,18:00,72,5.192,3.808,3.112,2.768,2.42,1.298,0.952,0.778,0.692,0.605,4.325,26.796,22.968,19.14,15.312,11.484,6.699,5.742,4.785,3.828,2.871,23.925,3.391,3.46,-5.8,-5.8,0,0.433,99.3,93.5,3.893,0.778,4.325,99.3,3.46,0.433,23.925,0.433,3.893,0,19.686,0.778
2026-05-21,18:15,73,5.44,3.988,3.264,2.9,2.54,1.36,0.997,0.816,0.725,0.635,4.533,28.08,24.072,20.06,16.048,12.032,7.02,6.018,5.015,4.012,3.008,25.073,3.553,3.626,-6.078,-6.078,0,0.453,93.5,87.422,4.079,0.817,4.533,93.5,3.626,0.453,25.073,0.453,4.079,0,20.631,0.817
2026-05-21,18:30,74,5.812,4.264,3.488,3.1,2.712,1.453,1.066,0.872,0.775,0.678,4.844,30.012,25.724,21.436,17.148,12.864,7.503,6.431,5.359,4.287,3.216,26.796,3.797,3.875,-6.496,-6.496,0,0.484,87.422,80.926,4.359,0.873,4.844,87.422,3.875,0.484,26.796,0.484,4.359,0,22.049,0.873
2026-05-21,18:45,75,4.316,3.168,2.592,2.304,2.012,1.079,0.792,0.648,0.576,0.503,3.598,22.296,19.108,15.924,12.74,9.556,5.574,4.777,3.981,3.185,2.389,19.906,2.82,2.878,-4.826,-4.826,0,0.36,80.926,76.1,3.238,0.648,3.598,80.926,2.878,0.36,19.906,0.36,3.238,0,16.38,0.648
2026-05-21,19:00,76,4.924,3.612,2.956,2.628,2.296,1.231,0.903,0.739,0.657,0.574,4.104,24.864,21.312,17.76,14.208,10.656,6.216,5.328,4.44,3.552,2.664,22.2,3.217,3.283,-5.424,-5.424,0,0.41,76.1,70.676,3.693,0.739,4.104,76.1,3.283,0.41,22.2,0.41,3.693,0,18.179,0.739
2026-05-21,19:15,77,4.884,3.58,2.932,2.604,2.28,1.221,0.895,0.733,0.651,0.57,4.07,24.656,21.136,17.612,14.088,10.568,6.164,5.284,4.403,3.522,2.642,22.015,3.191,3.256,-5.379,-5.379,0,0.407,70.676,65.297,3.663,0.733,4.07,70.676,3.256,0.407,22.015,0.407,3.663,0,18.026,0.733
2026-05-21,19:30,78,5.952,4.364,3.572,3.172,2.776,1.488,1.091,0.893,0.793,0.694,4.959,30.044,25.752,21.46,17.168,12.876,7.511,6.438,5.365,4.292,3.219,26.825,3.888,3.967,-6.554,-6.554,0,0.496,65.297,58.743,4.463,0.893,4.959,65.297,3.967,0.496,26.825,0.496,4.463,0,21.965,0.893
2026-05-21,19:45,79,4.76,3.492,2.856,2.54,2.22,1.19,0.873,0.714,0.635,0.555,3.967,24.036,20.6,17.168,13.736,10.3,6.009,5.15,4.292,3.434,2.575,21.46,3.111,3.174,-5.243,-5.243,0,0.397,58.743,53.5,3.571,0.713,3.967,58.743,3.174,0.397,21.46,0.397,3.571,0,17.572,0.713
2026-05-21,20:00,80,4.388,3.22,2.632,2.34,2.048,1.097,0.805,0.658,0.585,0.512,3.657,20.584,17.64,14.7,11.76,8.824,5.146,4.41,3.675,2.94,2.206,18.377,2.867,2.926,-5.152,-5.152,0,0.366,53.5,48.348,3.292,0.658,3.657,53.5,2.926,0.366,18.377,0.366,3.292,0,14.792,0.658
2026-05-21,20:15,81,4.848,3.556,2.908,2.584,2.26,1.212,0.889,0.727,0.646,0.565,4.039,22.732,19.484,16.236,12.988,9.74,5.683,4.871,4.059,3.247,2.435,20.295,3.166,3.231,-5.69,-5.69,0,0.404,48.348,42.658,3.635,0.727,4.039,48.348,3.231,0.404,20.295,0.404,3.635,0,16.337,0.727
2026-05-21,20:30,82,4.96,3.636,2.976,2.644,2.32,1.24,0.909,0.744,0.661,0.58,4.134,23.268,19.944,16.62,13.296,9.968,5.817,4.986,4.155,3.324,2.492,20.774,3.241,3.307,-5.824,-5.824,0,0.413,42.658,36.834,3.72,0.745,4.134,42.658,3.307,0.413,20.774,0.413,3.72,0,16.723,0.745
2026-05-21,20:45,83,4.884,3.58,2.932,2.604,2.28,1.221,0.895,0.733,0.651,0.57,4.07,22.908,19.636,16.364,13.092,9.816,5.727,4.909,4.091,3.273,2.454,20.454,3.191,3.256,-5.734,-5.734,0,0.407,36.834,31.1,3.663,0.733,4.07,36.834,3.256,0.407,20.454,0.407,3.663,0,16.465,0.733
2026-05-21,21:00,84,5.904,4.328,3.544,3.148,2.756,1.476,1.082,0.886,0.787,0.689,4.92,25.268,21.656,18.048,14.44,10.828,6.317,5.414,4.512,3.61,2.707,22.56,3.857,3.936,0,0,0,0.492,31.1,31.1,4.428,0.886,4.92,31.1,3.936,0.492,22.56,0.492,4.428,0,17.738,0.886
2026-05-21,21:15,85,5.312,3.896,3.188,2.832,2.484,1.328,0.974,0.797,0.708,0.621,4.428,22.74,19.492,16.244,12.996,9.744,5.685,4.873,4.061,3.249,2.436,20.304,3.471,3.542,0,0,0,0.443,31.1,31.1,3.985,0.797,4.428,31.1,3.542,0.443,20.304,0.443,3.985,0,15.965,0.797
2026-05-21,21:30,86,5.312,3.896,3.188,2.832,2.484,1.328,0.974,0.797,0.708,0.621,4.428,22.74,19.492,16.244,12.996,9.744,5.685,4.873,4.061,3.249,2.436,20.304,3.471,3.542,0,0,0,0.443,31.1,31.1,3.985,0.797,4.428,31.1,3.542,0.443,20.304,0.443,3.985,0,15.965,0.797
2026-05-21,21:45,87,3.148,2.308,1.888,1.68,1.472,0.787,0.577,0.472,0.42,0.368,2.624,13.476,11.552,9.624,7.7,5.776,3.369,2.888,2.406,1.925,1.444,12.032,2.057,2.099,0,0,0,0.262,31.1,31.1,2.361,0.473,2.624,31.1,2.099,0.262,12.032,0.262,2.361,0,9.461,0.473
2026-05-21,22:00,88,5.848,4.288,3.508,3.12,2.724,1.462,1.072,0.877,0.78,0.681,4.872,23.288,19.96,16.636,13.308,9.98,5.822,4.99,4.159,3.327,2.495,20.793,3.82,3.898,0,0,0,0.487,31.1,31.1,4.385,0.877,4.872,31.1,3.898,0.487,20.793,0.487,4.385,0,16.018,0.877
2026-05-21,22:15,89,4.96,3.636,2.976,2.644,2.316,1.24,0.909,0.744,0.661,0.579,4.133,19.756,16.932,14.112,11.288,8.464,4.939,4.233,3.528,2.822,2.116,17.638,3.24,3.306,0,0,0,0.413,31.1,31.1,3.719,0.745,4.133,31.1,3.306,0.413,17.638,0.413,3.719,0,13.588,0.745
2026-05-21,22:30,90,5.644,4.14,3.388,3.012,2.632,1.411,1.035,0.847,0.753,0.658,4.704,22.484,19.272,16.06,12.848,9.64,5.621,4.818,4.015,3.212,2.41,20.076,3.688,3.763,0,0,0,0.47,31.1,31.1,4.233,0.847,4.704,31.1,3.763,0.47,20.076,0.47,4.233,0,15.467,0.847
2026-05-21,22:45,91,3.708,2.72,2.224,1.98,1.732,0.927,0.68,0.556,0.495,0.433,3.091,14.776,12.664,10.556,8.444,6.332,3.694,3.166,2.639,2.111,1.583,13.193,2.424,2.473,0,0,0,0.309,31.1,31.1,2.782,0.556,3.091,31.1,2.473,0.309,13.193,0.309,2.782,0,10.164,0.556
2026-05-21,23:00,92,5.78,4.24,3.468,3.084,2.692,1.445,1.06,0.867,0.771,0.673,4.816,14.52,12.444,10.372,8.296,6.224,3.63,3.111,2.593,2.074,1.556,12.964,3.776,3.853,0,0,0,0.482,31.1,31.1,4.335,0.866,4.816,31.1,3.853,0.482,12.964,0.482,4.335,0,8.244,0.866
2026-05-21,23:15,93,5.408,3.964,3.244,2.884,2.524,1.352,0.991,0.811,0.721,0.631,4.506,13.588,11.644,9.704,7.764,5.824,3.397,2.911,2.426,1.941,1.456,12.131,3.533,3.605,0,0,0,0.451,31.1,31.1,4.056,0.811,4.506,31.1,3.605,0.451,12.131,0.451,4.056,0,7.714,0.811
2026-05-21,23:30,94,5.984,4.388,3.592,3.192,2.796,1.496,1.097,0.898,0.798,0.699,4.988,15.04,12.888,10.74,8.592,6.448,3.76,3.222,2.685,2.148,1.612,13.427,3.91,3.99,0,0,0,0.499,31.1,31.1,4.489,0.898,4.988,31.1,3.99,0.499,13.427,0.499,4.489,0,8.539,0.898
2026-05-21,23:45,95,3.468,2.544,2.08,1.848,1.62,0.867,0.636,0.52,0.462,0.405,2.89,8.712,7.468,6.224,4.976,3.732,2.178,1.867,1.556,1.244,0.933,7.778,2.266,2.312,0,0,0,0.289,31.1,31.1,2.601,0.52,2.89,31.1,2.312,0.289,7.778,0.289,2.601,0,4.946,0.52
2026-05-22,00:00,0,5.444,3.992,3.264,2.904,2.54,1.361,0.998,0.816,0.726,0.635,4.536,14.52,12.444,10.372,8.296,6.224,3.63,3.111,2.593,2.074,1.556,12.964,3.556,3.629,0,0,0,0.454,6,6,4.083,0.816,4.536,6,3.629,0.454,12.964,0.454,4.083,0,8.518,0.816
2026-05-22,00:15,1,4.784,3.508,2.868,2.552,2.228,1.196,0.877,0.717,0.638,0.557,3.985,12.756,10.936,9.112,7.288,5.468,3.189,2.734,2.278,1.822,1.367,11.39,3.124,3.188,0,0,0,0.399,6,6,3.587,0.717,3.985,6,3.188,0.399,11.39,0.399,3.587,0,7.484,0.717
2026-05-22,00:30,2,5.248,3.848,3.148,2.8,2.452,1.312,0.962,0.787,0.7,0.613,4.374,14,12,10,8,6.004,3.5,3,2.5,2,1.501,12.501,3.429,3.499,0,0,0,0.437,6,6,3.936,0.788,4.374,6,3.499,0.437,12.501,0.437,3.936,0,8.215,0.788
2026-05-22,00:45,3,3.968,2.908,2.38,2.116,1.848,0.992,0.727,0.595,0.529,0.462,3.305,10.58,9.068,7.556,6.044,4.532,2.645,2.267,1.889,1.511,1.133,9.445,2.591,2.644,0,0,0,0.331,6,6,2.975,0.594,3.305,6,2.644,0.331,9.445,0.331,2.975,0,6.206,0.594
2026-05-22,01:00,4,5.38,3.944,3.228,2.868,2.508,1.345,0.986,0.807,0.717,0.627,4.482,13.396,11.484,9.568,7.656,5.74,3.349,2.871,2.392,1.914,1.435,11.961,3.514,3.586,0,0,0,0.448,6,6,4.034,0.807,4.482,6,3.586,0.448,11.961,0.448,4.034,0,7.568,0.807
2026-05-22,01:15,5,5.22,3.828,3.132,2.784,2.432,1.305,0.957,0.783,0.696,0.608,4.349,13,11.144,9.284,7.428,5.572,3.25,2.786,2.321,1.857,1.393,11.607,3.409,3.479,0,0,0,0.435,6,6,3.914,0.783,4.349,6,3.479,0.435,11.607,0.435,3.914,0,7.345,0.783
2026-05-22,01:30,6,5.576,4.092,3.348,2.976,2.6,1.394,1.023,0.837,0.744,0.65,4.648,13.892,11.908,9.924,7.94,5.952,3.473,2.977,2.481,1.985,1.488,12.404,3.644,3.718,0,0,0,0.465,6,6,4.183,0.837,4.648,6,3.718,0.465,12.404,0.465,4.183,0,7.849,0.837
2026-05-22,01:45,7,3.744,2.748,2.248,1.996,1.748,0.936,0.687,0.562,0.499,0.437,3.121,9.328,7.996,6.664,5.328,3.996,2.332,1.999,1.666,1.332,0.999,8.328,2.447,2.497,0,0,0,0.312,6,6,2.809,0.562,3.121,6,2.497,0.312,8.328,0.312,2.809,0,5.269,0.562
2026-05-22,02:00,8,5.148,3.776,3.088,2.744,2.404,1.287,0.944,0.772,0.686,0.601,4.29,13.164,11.28,9.4,7.52,5.644,3.291,2.82,2.35,1.88,1.411,11.752,3.363,3.432,0,0,0,0.429,6,6,3.861,0.772,4.29,6,3.432,0.429,11.752,0.429,3.861,0,7.548,0.772
2026-05-22,02:15,9,4.712,3.456,2.828,2.512,2.2,1.178,0.864,0.707,0.628,0.55,3.927,12.048,10.328,8.608,6.884,5.164,3.012,2.582,2.152,1.721,1.291,10.758,3.079,3.142,0,0,0,0.393,6,6,3.535,0.706,3.927,6,3.142,0.393,10.758,0.393,3.535,0,6.909,0.706
2026-05-22,02:30,10,5.74,4.212,3.444,3.064,2.68,1.435,1.053,0.861,0.766,0.67,4.785,14.68,12.584,10.488,8.388,6.292,3.67,3.146,2.622,2.097,1.573,13.108,3.751,3.828,0,0,0,0.479,6,6,4.307,0.861,4.785,6,3.828,0.479,13.108,0.479,4.307,0,8.418,0.861
2026-05-22,02:45,11,4.196,3.08,2.52,2.24,1.956,1.049,0.77,0.63,0.56,0.489,3.498,10.732,9.2,7.664,6.132,4.6,2.683,2.3,1.916,1.533,1.15,9.582,2.742,2.798,0,0,0,0.35,6,6,3.148,0.63,3.498,6,2.798,0.35,9.582,0.35,3.148,0,6.154,0.63
2026-05-22,03:00,12,5.068,3.716,3.04,2.704,2.372,1.267,0.929,0.76,0.676,0.593,4.225,13.16,11.28,9.4,7.52,5.64,3.29,2.82,2.35,1.88,1.41,11.75,3.312,3.38,0,0,0,0.422,6,6,3.802,0.761,4.225,6,3.38,0.422,11.75,0.422,3.802,0,7.61,0.761
2026-05-22,03:15,13,5.152,3.776,3.092,2.748,2.404,1.288,0.944,0.773,0.687,0.601,4.293,13.372,11.46,9.552,7.64,5.728,3.343,2.865,2.388,1.91,1.432,11.938,3.365,3.434,0,0,0,0.429,6,6,3.863,0.773,4.293,6,3.434,0.429,11.938,0.429,3.863,0,7.732,0.773
2026-05-22,03:30,14,5.272,3.868,3.164,2.812,2.46,1.318,0.967,0.791,0.703,0.615,4.394,13.688,11.732,9.776,7.82,5.864,3.422,2.933,2.444,1.955,1.466,12.22,3.445,3.515,0,0,0,0.439,6,6,3.954,0.792,4.394,6,3.515,0.439,12.22,0.439,3.954,0,7.914,0.792
2026-05-22,03:45,15,4.784,3.508,2.872,2.552,2.236,1.196,0.877,0.718,0.638,0.559,3.988,12.424,10.648,8.872,7.1,5.324,3.106,2.662,2.218,1.775,1.331,11.092,3.126,3.19,0,0,0,0.399,6,6,3.589,0.718,3.988,6,3.19,0.399,11.092,0.399,3.589,0,7.184,0.718
2026-05-22,04:00,16,4.984,3.652,2.988,2.656,2.328,1.246,0.913,0.747,0.664,0.582,4.152,12.552,10.76,8.968,7.172,5.38,3.138,2.69,2.242,1.793,1.345,11.208,3.256,3.322,0,0,0,0.415,6,6,3.737,0.747,4.152,6,3.322,0.415,11.208,0.415,3.737,0,7.139,0.747
2026-05-22,04:15,17,5.604,4.112,3.364,2.988,2.616,1.401,1.028,0.841,0.747,0.654,4.671,14.124,12.104,10.088,8.068,6.052,3.531,3.026,2.522,2.017,1.513,12.609,3.662,3.737,0,0,0,0.467,6,6,4.204,0.841,4.671,6,3.737,0.467,12.609,0.467,4.204,0,8.031,0.841
